ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
33854,7,1) $0 - $100,86.95,1,0,Surburban,0,Web,Mens E-Mail,0
26050,10,2) $100 - $200,167.46,1,0,Urban,0,Phone,Womens E-Mail,0
38994,11,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
40443,7,1) $0 - $100,72.56,1,0,Surburban,0,Web,No E-Mail,0
22685,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
11401,9,4) $350 - $500,410.39,0,1,Surburban,0,Phone,No E-Mail,0
41022,5,3) $200 - $350,226.43,0,1,Rural,0,Phone,No E-Mail,0
39918,6,"7) $1,000 +",1039.2,1,1,Urban,1,Web,Womens E-Mail,1
17799,12,4) $350 - $500,406.78,0,1,Urban,1,Multichannel,Mens E-Mail,0
16679,1,5) $500 - $750,500.6,0,1,Urban,1,Phone,Womens E-Mail,0
53992,1,4) $350 - $500,422.82,1,1,Surburban,0,Web,Mens E-Mail,0
50401,10,1) $0 - $100,47.32,0,1,Surburban,1,Phone,No E-Mail,0
61445,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
50,3,3) $200 - $350,203.3,0,1,Surburban,0,Web,No E-Mail,0
20646,2,2) $100 - $200,199.33,0,1,Surburban,0,Phone,No E-Mail,0
33819,9,5) $500 - $750,712.16,0,1,Urban,1,Web,Womens E-Mail,0
25084,2,4) $350 - $500,380.3,0,1,Urban,0,Phone,No E-Mail,0
16339,7,2) $100 - $200,107.93,0,1,Urban,0,Web,Mens E-Mail,0
19981,5,2) $100 - $200,131.51,0,1,Urban,1,Web,No E-Mail,0
13759,9,2) $100 - $200,117.98,1,0,Surburban,0,Web,Womens E-Mail,1
85,10,3) $200 - $350,237.85,1,0,Urban,0,Web,Womens E-Mail,0
54975,4,3) $200 - $350,264.48,1,0,Surburban,0,Web,No E-Mail,0
12652,12,1) $0 - $100,35.34,1,0,Rural,0,Web,Mens E-Mail,0
8749,1,3) $200 - $350,237.61,1,0,Surburban,1,Web,No E-Mail,0
13889,2,3) $200 - $350,273.82,1,0,Urban,0,Web,No E-Mail,1
16700,4,1) $0 - $100,40.65,1,0,Surburban,0,Phone,No E-Mail,0
15606,10,4) $350 - $500,380.72,0,1,Surburban,0,Web,Mens E-Mail,1
41142,6,"6) $750 - $1,000",956.05,1,1,Surburban,1,Phone,No E-Mail,0
19179,5,1) $0 - $100,81.55,0,1,Urban,0,Phone,Womens E-Mail,0
54591,7,3) $200 - $350,325.53,1,0,Surburban,0,Web,Womens E-Mail,0
3193,6,3) $200 - $350,341.54,1,1,Surburban,0,Web,Womens E-Mail,0
43215,11,2) $100 - $200,197.38,1,0,Urban,0,Web,No E-Mail,0
24157,9,3) $200 - $350,251.65,1,0,Surburban,0,Phone,No E-Mail,0
47882,5,1) $0 - $100,69.92,0,1,Surburban,1,Web,Womens E-Mail,0
62436,10,3) $200 - $350,214.04,1,0,Urban,1,Phone,No E-Mail,0
9628,5,5) $500 - $750,585.53,1,0,Rural,1,Multichannel,No E-Mail,0
29778,2,2) $100 - $200,121.05,0,1,Surburban,0,Web,Womens E-Mail,0
11216,3,2) $100 - $200,175.02,0,1,Rural,0,Phone,No E-Mail,1
32052,2,1) $0 - $100,52.65,1,0,Rural,1,Phone,Womens E-Mail,0
55156,3,2) $100 - $200,163.24,0,1,Rural,0,Web,Womens E-Mail,0
33087,5,4) $350 - $500,436.83,0,1,Surburban,0,Phone,Womens E-Mail,0
45827,9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
40790,12,2) $100 - $200,144.69,0,1,Surburban,0,Web,Mens E-Mail,0
38256,5,3) $200 - $350,345.63,1,1,Surburban,0,Phone,No E-Mail,0
28403,2,2) $100 - $200,106.34,1,0,Rural,1,Web,No E-Mail,0
37958,10,2) $100 - $200,174.31,1,0,Surburban,0,Web,Womens E-Mail,1
30842,6,1) $0 - $100,90.72,0,1,Urban,1,Web,Mens E-Mail,0
41089,9,1) $0 - $100,56.77,0,1,Rural,0,Phone,Mens E-Mail,1
7702,1,5) $500 - $750,600.84,1,1,Urban,1,Web,No E-Mail,0
21470,10,3) $200 - $350,300.41,0,1,Urban,0,Web,Mens E-Mail,0
58185,1,1) $0 - $100,35.84,1,0,Rural,0,Phone,Mens E-Mail,0
3052,3,1) $0 - $100,69.13,1,0,Surburban,1,Phone,No E-Mail,0
50594,7,4) $350 - $500,460.36,0,1,Surburban,1,Web,Mens E-Mail,0
19993,4,1) $0 - $100,50.23,1,0,Surburban,1,Web,Womens E-Mail,0
34803,2,5) $500 - $750,537.84,1,0,Urban,1,Web,Womens E-Mail,0
57518,8,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,0
10398,3,"6) $750 - $1,000",894.24,1,1,Urban,1,Multichannel,No E-Mail,0
41715,1,5) $500 - $750,621.23,1,1,Surburban,1,Phone,Mens E-Mail,0
54310,9,2) $100 - $200,141.71,1,0,Urban,0,Web,No E-Mail,0
12767,4,5) $500 - $750,595.61,0,1,Surburban,1,Phone,No E-Mail,0
52273,5,3) $200 - $350,232.98,1,0,Surburban,0,Web,No E-Mail,1
27805,10,2) $100 - $200,134.53,0,1,Urban,0,Phone,Womens E-Mail,0
871,6,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
7451,12,2) $100 - $200,121.08,1,0,Urban,1,Web,Womens E-Mail,0
9107,6,3) $200 - $350,215.78,1,1,Surburban,0,Multichannel,Mens E-Mail,1
33782,11,3) $200 - $350,220.98,1,0,Urban,0,Web,Mens E-Mail,1
25137,3,"7) $1,000 +",1162.91,1,1,Urban,1,Web,Mens E-Mail,0
41956,2,3) $200 - $350,243.98,0,1,Urban,1,Web,Womens E-Mail,0
17803,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
30546,5,3) $200 - $350,205.73,1,1,Urban,1,Multichannel,No E-Mail,0
61296,4,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0
57273,9,2) $100 - $200,172.17,1,0,Urban,1,Phone,Womens E-Mail,0
45383,9,3) $200 - $350,296.99,1,1,Surburban,0,Web,Mens E-Mail,0
34771,2,1) $0 - $100,63.91,0,1,Rural,1,Phone,No E-Mail,0
58075,11,2) $100 - $200,100.7,0,1,Surburban,0,Web,Mens E-Mail,0
36902,2,2) $100 - $200,179.42,1,0,Surburban,0,Web,Mens E-Mail,0
62156,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0
8309,1,1) $0 - $100,81.17,0,1,Rural,1,Phone,Mens E-Mail,0
37652,4,2) $100 - $200,139.69,0,1,Surburban,1,Phone,No E-Mail,0
55243,9,2) $100 - $200,194.92,1,0,Urban,0,Phone,Mens E-Mail,0
44385,9,1) $0 - $100,54.56,1,0,Surburban,0,Phone,Womens E-Mail,1
57219,3,3) $200 - $350,228.98,0,1,Surburban,0,Phone,Mens E-Mail,1
5298,1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1
25408,6,5) $500 - $750,651.87,1,0,Urban,1,Phone,Mens E-Mail,0
60656,12,1) $0 - $100,95.36,0,1,Surburban,0,Web,No E-Mail,0
17848,8,2) $100 - $200,106.36,1,0,Surburban,1,Phone,Mens E-Mail,0
39139,6,3) $200 - $350,281.35,0,1,Urban,0,Multichannel,Mens E-Mail,0
27327,2,2) $100 - $200,129.58,1,0,Rural,1,Web,Mens E-Mail,1
42879,10,3) $200 - $350,230.04,1,1,Rural,1,Multichannel,Mens E-Mail,0
28918,1,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
5409,1,1) $0 - $100,98.24,0,1,Surburban,0,Phone,No E-Mail,0
48618,1,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
55619,1,1) $0 - $100,54.76,0,1,Surburban,1,Phone,Womens E-Mail,0
10273,11,4) $350 - $500,422.76,1,1,Urban,0,Phone,No E-Mail,0
32558,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,1
13488,1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
38529,8,2) $100 - $200,160.33,0,1,Surburban,1,Phone,No E-Mail,0
60409,4,5) $500 - $750,664.49,1,1,Urban,1,Phone,Mens E-Mail,0
12763,11,1) $0 - $100,78.31,0,1,Urban,0,Phone,Womens E-Mail,0
38914,6,1) $0 - $100,36.85,0,1,Urban,1,Phone,Womens E-Mail,0
46288,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
7181,4,2) $100 - $200,136.84,1,0,Urban,1,Web,Womens E-Mail,0
61447,1,"7) $1,000 +",2859.63,1,1,Urban,1,Web,Mens E-Mail,0
57252,10,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,0
53886,2,4) $350 - $500,384.2,0,1,Surburban,0,Web,Womens E-Mail,1
25317,2,1) $0 - $100,65.63,0,1,Urban,1,Web,Mens E-Mail,0
40462,12,1) $0 - $100,42.0,1,0,Surburban,0,Phone,No E-Mail,0
5805,3,3) $200 - $350,209.18,1,1,Surburban,0,Phone,No E-Mail,0
47894,1,3) $200 - $350,315.53,0,1,Rural,1,Web,Mens E-Mail,1
39878,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
32608,9,3) $200 - $350,323.86,1,0,Rural,0,Web,No E-Mail,0
59639,5,1) $0 - $100,69.61,0,1,Surburban,1,Phone,Mens E-Mail,0
30181,9,2) $100 - $200,100.25,1,0,Surburban,0,Phone,Womens E-Mail,0
36468,11,5) $500 - $750,721.57,1,1,Urban,1,Phone,Mens E-Mail,1
54477,8,3) $200 - $350,326.65,1,1,Surburban,1,Web,Mens E-Mail,0
19634,3,3) $200 - $350,262.82,1,0,Urban,0,Phone,Womens E-Mail,1
3371,2,3) $200 - $350,242.54,1,0,Surburban,1,Phone,Mens E-Mail,0
41729,9,2) $100 - $200,136.89,1,0,Urban,1,Phone,Mens E-Mail,0
938,9,2) $100 - $200,110.91,0,1,Surburban,0,Web,Womens E-Mail,0
28159,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,1
47503,12,2) $100 - $200,113.6,1,0,Urban,1,Phone,Womens E-Mail,0
45196,10,1) $0 - $100,61.02,0,1,Urban,0,Web,Womens E-Mail,0
60370,4,4) $350 - $500,440.65,1,0,Urban,1,Web,Mens E-Mail,0
27906,2,"6) $750 - $1,000",782.25,1,1,Urban,1,Web,Mens E-Mail,1
26681,2,4) $350 - $500,390.09,0,1,Urban,1,Web,No E-Mail,0
11609,7,2) $100 - $200,139.46,1,0,Urban,0,Phone,Womens E-Mail,1
51230,2,3) $200 - $350,254.37,1,1,Surburban,0,Web,No E-Mail,1
30754,9,2) $100 - $200,110.07,1,0,Urban,0,Web,Mens E-Mail,0
39331,8,2) $100 - $200,198.11,0,1,Rural,0,Web,Mens E-Mail,0
36166,9,2) $100 - $200,154.65,1,0,Rural,1,Phone,Womens E-Mail,0
36248,1,1) $0 - $100,79.44,0,1,Rural,1,Web,Mens E-Mail,0
4920,2,2) $100 - $200,174.31,1,0,Surburban,1,Web,Womens E-Mail,0
55594,4,3) $200 - $350,226.02,1,0,Rural,0,Web,Mens E-Mail,0
3703,8,1) $0 - $100,32.56,1,0,Urban,0,Web,Mens E-Mail,0
3579,1,4) $350 - $500,387.31,1,0,Urban,0,Web,No E-Mail,0
17531,1,"6) $750 - $1,000",831.66,1,0,Urban,1,Web,No E-Mail,1
3258,9,4) $350 - $500,366.81,0,1,Urban,1,Phone,No E-Mail,0
5104,1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0
27416,11,3) $200 - $350,304.24,1,1,Urban,0,Web,No E-Mail,0
19102,11,1) $0 - $100,77.69,0,1,Surburban,1,Web,No E-Mail,0
529,8,2) $100 - $200,155.75,0,1,Urban,1,Phone,No E-Mail,0
58555,11,3) $200 - $350,244.91,0,1,Surburban,0,Multichannel,Womens E-Mail,0
31772,3,4) $350 - $500,399.95,0,1,Surburban,0,Web,No E-Mail,0
22800,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0
63176,3,2) $100 - $200,153.15,0,1,Urban,0,Phone,Mens E-Mail,0
2561,4,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
38406,5,2) $100 - $200,104.6,0,1,Urban,0,Web,No E-Mail,0
54984,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,1
50480,6,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0
13108,6,1) $0 - $100,57.43,0,1,Urban,1,Phone,Womens E-Mail,0
63957,10,4) $350 - $500,433.36,1,1,Surburban,0,Multichannel,No E-Mail,0
9055,1,5) $500 - $750,562.09,1,1,Surburban,1,Phone,No E-Mail,0
51750,4,1) $0 - $100,97.97,0,1,Surburban,0,Web,Womens E-Mail,0
52418,1,4) $350 - $500,427.31,0,1,Urban,0,Phone,No E-Mail,0
11569,1,2) $100 - $200,125.43,1,0,Urban,1,Web,Mens E-Mail,0
15572,2,5) $500 - $750,581.33,1,0,Surburban,1,Multichannel,Mens E-Mail,0
47748,10,1) $0 - $100,60.63,0,1,Urban,1,Web,Mens E-Mail,0
61209,10,2) $100 - $200,114.82,0,1,Surburban,0,Web,Mens E-Mail,0
32165,4,4) $350 - $500,464.8,0,1,Surburban,0,Multichannel,No E-Mail,1
37136,2,1) $0 - $100,81.49,1,0,Surburban,0,Web,No E-Mail,0
51136,12,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
47262,9,"6) $750 - $1,000",939.9,1,0,Urban,1,Phone,Mens E-Mail,1
2741,2,4) $350 - $500,435.07,1,0,Urban,0,Multichannel,Mens E-Mail,0
7007,4,1) $0 - $100,41.4,1,0,Urban,0,Phone,Womens E-Mail,0
5362,1,1) $0 - $100,44.55,0,1,Urban,1,Web,No E-Mail,1
63616,2,2) $100 - $200,112.66,0,1,Urban,0,Web,No E-Mail,0
62471,10,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
2458,7,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0
59179,8,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
49261,4,2) $100 - $200,118.01,0,1,Urban,1,Web,Womens E-Mail,0
17693,9,2) $100 - $200,164.99,0,1,Urban,0,Web,Mens E-Mail,0
50097,2,4) $350 - $500,481.31,1,0,Surburban,0,Multichannel,Womens E-Mail,0
44216,1,"7) $1,000 +",1017.76,1,0,Urban,1,Phone,Womens E-Mail,0
59728,9,1) $0 - $100,32.82,1,0,Urban,0,Phone,No E-Mail,0
26919,3,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
34563,10,1) $0 - $100,74.92,0,1,Urban,1,Web,No E-Mail,0
60672,6,2) $100 - $200,132.75,1,0,Surburban,1,Web,No E-Mail,0
49552,6,2) $100 - $200,156.18,0,1,Surburban,1,Phone,Mens E-Mail,0
14800,12,2) $100 - $200,184.48,1,0,Urban,1,Phone,Womens E-Mail,0
7094,1,3) $200 - $350,348.8,1,1,Surburban,0,Multichannel,Womens E-Mail,0
50142,12,1) $0 - $100,60.72,1,0,Rural,0,Web,No E-Mail,0
15637,1,3) $200 - $350,254.4,1,0,Surburban,0,Phone,Mens E-Mail,0
28594,2,5) $500 - $750,522.26,1,0,Surburban,1,Web,No E-Mail,0
24261,3,2) $100 - $200,104.14,0,1,Surburban,1,Web,No E-Mail,0
59768,5,1) $0 - $100,93.64,1,0,Surburban,0,Phone,Mens E-Mail,1
32248,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,1
1313,4,1) $0 - $100,86.91,1,0,Surburban,0,Phone,No E-Mail,1
59705,9,1) $0 - $100,53.76,1,0,Surburban,0,Phone,Womens E-Mail,0
45930,8,4) $350 - $500,439.24,1,0,Urban,0,Phone,No E-Mail,0
45942,2,1) $0 - $100,38.04,0,1,Surburban,1,Phone,Womens E-Mail,0
54413,10,1) $0 - $100,67.24,1,0,Urban,1,Phone,Womens E-Mail,0
41062,9,1) $0 - $100,70.86,1,0,Urban,0,Web,No E-Mail,0
30538,10,4) $350 - $500,384.04,1,1,Urban,0,Multichannel,No E-Mail,0
48759,5,5) $500 - $750,617.83,0,1,Urban,1,Multichannel,Womens E-Mail,1
22182,9,1) $0 - $100,83.15,1,0,Surburban,0,Web,No E-Mail,0
10391,2,3) $200 - $350,324.93,1,0,Urban,1,Web,Womens E-Mail,0
54448,11,3) $200 - $350,216.7,0,1,Urban,0,Multichannel,Womens E-Mail,0
51930,10,4) $350 - $500,370.83,1,0,Urban,0,Phone,Womens E-Mail,1
2089,10,1) $0 - $100,44.27,0,1,Urban,0,Phone,Mens E-Mail,0
32597,5,2) $100 - $200,111.28,0,1,Surburban,1,Web,Womens E-Mail,0
53252,12,3) $200 - $350,296.68,0,1,Rural,0,Multichannel,No E-Mail,0
29710,2,3) $200 - $350,278.96,1,0,Surburban,0,Phone,Womens E-Mail,0
20001,2,5) $500 - $750,706.24,1,0,Surburban,1,Multichannel,No E-Mail,0
55558,9,4) $350 - $500,411.21,0,1,Surburban,0,Multichannel,No E-Mail,0
55066,11,2) $100 - $200,114.49,1,0,Surburban,1,Phone,Mens E-Mail,0
30021,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
16325,5,1) $0 - $100,89.38,1,0,Surburban,1,Web,Mens E-Mail,0
26437,4,3) $200 - $350,223.32,1,0,Urban,1,Phone,Womens E-Mail,0
36988,10,2) $100 - $200,120.53,0,1,Urban,1,Phone,Womens E-Mail,0
23735,1,"7) $1,000 +",1681.95,0,1,Urban,1,Phone,Mens E-Mail,0
7458,7,3) $200 - $350,263.16,0,1,Urban,1,Phone,Mens E-Mail,0
43225,5,1) $0 - $100,29.99,1,0,Rural,1,Web,Womens E-Mail,0
28404,12,1) $0 - $100,70.96,0,1,Surburban,0,Phone,No E-Mail,0
40599,9,2) $100 - $200,162.52,1,0,Urban,0,Web,No E-Mail,0
4317,5,1) $0 - $100,74.39,1,0,Surburban,1,Web,Mens E-Mail,0
15863,8,1) $0 - $100,78.83,0,1,Rural,0,Phone,Womens E-Mail,0
7223,10,2) $100 - $200,148.18,1,0,Rural,0,Web,Mens E-Mail,0
36602,9,2) $100 - $200,191.44,1,0,Surburban,0,Phone,No E-Mail,0
58119,10,2) $100 - $200,129.85,0,1,Urban,1,Phone,No E-Mail,0
7981,2,"7) $1,000 +",1464.7,0,1,Rural,1,Multichannel,Mens E-Mail,0
33694,9,2) $100 - $200,179.51,1,0,Urban,0,Web,No E-Mail,0
41080,1,1) $0 - $100,59.07,0,1,Urban,0,Phone,No E-Mail,0
43998,1,1) $0 - $100,92.75,0,1,Surburban,1,Phone,Womens E-Mail,0
50392,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
38778,4,1) $0 - $100,78.06,0,1,Surburban,0,Phone,Womens E-Mail,0
31450,2,"6) $750 - $1,000",806.02,1,1,Urban,1,Phone,No E-Mail,0
37624,11,2) $100 - $200,186.39,1,0,Surburban,1,Web,Mens E-Mail,0
5517,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
3222,5,3) $200 - $350,208.71,0,1,Surburban,1,Web,Womens E-Mail,0
56965,2,4) $350 - $500,479.52,0,1,Surburban,0,Phone,Womens E-Mail,0
46133,9,3) $200 - $350,223.18,0,1,Surburban,0,Web,No E-Mail,1
4827,7,1) $0 - $100,63.43,0,1,Surburban,0,Web,Mens E-Mail,1
14381,7,1) $0 - $100,92.55,1,0,Rural,0,Phone,Womens E-Mail,0
40595,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
20300,4,2) $100 - $200,136.17,0,1,Urban,1,Phone,Mens E-Mail,0
12329,1,"7) $1,000 +",1114.35,1,0,Surburban,1,Phone,Mens E-Mail,1
50854,2,2) $100 - $200,162.8,0,1,Surburban,0,Phone,No E-Mail,0
33055,5,2) $100 - $200,150.05,0,1,Urban,1,Phone,Womens E-Mail,0
34090,11,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0
19643,1,"7) $1,000 +",1497.78,0,1,Urban,1,Web,Womens E-Mail,1
12681,7,3) $200 - $350,236.01,1,0,Surburban,0,Phone,Mens E-Mail,1
1788,6,5) $500 - $750,579.9,1,0,Urban,1,Multichannel,Mens E-Mail,0
53152,10,2) $100 - $200,130.79,1,0,Surburban,1,Web,No E-Mail,0
25175,3,1) $0 - $100,33.67,0,1,Surburban,0,Web,Womens E-Mail,0
49743,8,3) $200 - $350,204.12,1,1,Surburban,0,Web,Mens E-Mail,1
23632,4,3) $200 - $350,312.28,0,1,Urban,0,Web,No E-Mail,0
19705,10,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0
48372,4,2) $100 - $200,146.98,1,0,Urban,0,Phone,Womens E-Mail,1
6519,7,1) $0 - $100,51.07,1,0,Surburban,0,Phone,No E-Mail,0
32539,1,3) $200 - $350,241.94,1,1,Surburban,0,Web,Womens E-Mail,0
12954,2,"6) $750 - $1,000",845.16,1,0,Surburban,1,Phone,No E-Mail,1
33889,6,3) $200 - $350,274.87,1,0,Surburban,0,Multichannel,No E-Mail,0
32724,3,3) $200 - $350,348.86,1,1,Urban,0,Web,Womens E-Mail,0
24965,1,2) $100 - $200,122.35,0,1,Surburban,0,Web,Womens E-Mail,0
5260,2,"6) $750 - $1,000",779.62,0,1,Urban,1,Multichannel,No E-Mail,1
32208,9,1) $0 - $100,35.02,0,1,Surburban,0,Phone,Mens E-Mail,0
8230,3,2) $100 - $200,158.22,0,1,Surburban,0,Web,Mens E-Mail,0
44429,10,2) $100 - $200,165.33,0,1,Surburban,1,Phone,Mens E-Mail,1
56831,6,1) $0 - $100,55.78,1,0,Surburban,1,Phone,Womens E-Mail,0
8715,5,1) $0 - $100,76.6,1,0,Rural,1,Phone,Womens E-Mail,0
24101,1,"7) $1,000 +",1624.06,1,0,Surburban,1,Phone,Womens E-Mail,0
53180,9,2) $100 - $200,120.31,0,1,Urban,1,Phone,Womens E-Mail,0
25855,4,1) $0 - $100,46.82,1,0,Urban,0,Phone,Womens E-Mail,0
44118,5,1) $0 - $100,81.26,0,1,Surburban,0,Web,Mens E-Mail,0
18843,11,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
62454,12,2) $100 - $200,104.96,1,0,Urban,0,Web,Mens E-Mail,0
38212,3,"7) $1,000 +",1032.42,1,0,Urban,1,Multichannel,No E-Mail,0
50435,1,1) $0 - $100,30.11,1,0,Urban,1,Phone,No E-Mail,0
20551,6,2) $100 - $200,170.3,0,1,Surburban,0,Phone,No E-Mail,0
54046,3,4) $350 - $500,390.25,1,1,Rural,1,Multichannel,Mens E-Mail,0
53709,8,2) $100 - $200,102.88,0,1,Urban,1,Web,Womens E-Mail,0
33439,1,5) $500 - $750,525.73,1,1,Surburban,1,Phone,Womens E-Mail,0
12924,3,2) $100 - $200,186.93,0,1,Surburban,0,Web,No E-Mail,0
28184,1,3) $200 - $350,220.48,1,1,Surburban,0,Phone,No E-Mail,0
63564,10,1) $0 - $100,81.66,0,1,Urban,0,Phone,Mens E-Mail,0
44471,7,1) $0 - $100,40.4,0,1,Surburban,0,Phone,Womens E-Mail,0
52804,6,3) $200 - $350,349.18,0,1,Rural,1,Phone,Mens E-Mail,1
10135,8,2) $100 - $200,169.6,1,0,Urban,0,Phone,Mens E-Mail,0
9550,2,"6) $750 - $1,000",768.07,0,1,Surburban,1,Multichannel,No E-Mail,0
42445,5,1) $0 - $100,98.94,1,0,Surburban,1,Phone,Womens E-Mail,0
12635,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
1408,1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
22062,11,3) $200 - $350,233.1,0,1,Rural,0,Phone,No E-Mail,0
31835,2,3) $200 - $350,341.33,0,1,Urban,0,Web,Womens E-Mail,0
469,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
44615,12,3) $200 - $350,217.25,0,1,Urban,1,Multichannel,No E-Mail,0
32344,2,4) $350 - $500,440.81,0,1,Surburban,0,Multichannel,Mens E-Mail,0
33541,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
4050,1,3) $200 - $350,203.25,1,0,Surburban,1,Multichannel,No E-Mail,0
59010,2,1) $0 - $100,35.23,0,1,Surburban,0,Web,Womens E-Mail,0
43163,2,5) $500 - $750,550.49,1,0,Surburban,1,Multichannel,Mens E-Mail,0
21429,6,1) $0 - $100,39.04,0,1,Urban,0,Web,Mens E-Mail,0
26938,1,5) $500 - $750,610.89,1,0,Urban,1,Multichannel,Mens E-Mail,0
39425,2,5) $500 - $750,526.72,1,1,Surburban,1,Multichannel,No E-Mail,0
12392,1,5) $500 - $750,582.1,0,1,Urban,1,Web,Mens E-Mail,0
30099,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0
39810,2,"7) $1,000 +",1012.9,1,1,Rural,1,Multichannel,No E-Mail,1
61109,12,1) $0 - $100,47.76,0,1,Surburban,0,Web,No E-Mail,0
55823,4,"7) $1,000 +",1834.13,1,1,Urban,1,Web,No E-Mail,1
52945,1,1) $0 - $100,95.09,1,0,Urban,0,Phone,No E-Mail,0
34295,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
54198,6,1) $0 - $100,80.05,1,0,Urban,1,Phone,Mens E-Mail,1
20442,4,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
34768,10,3) $200 - $350,226.97,0,1,Urban,0,Web,No E-Mail,0
26723,7,1) $0 - $100,72.2,1,0,Rural,1,Web,Mens E-Mail,0
34930,11,1) $0 - $100,98.65,0,1,Surburban,1,Phone,Womens E-Mail,0
23770,5,1) $0 - $100,98.66,1,0,Surburban,1,Web,Mens E-Mail,0
33665,8,5) $500 - $750,558.18,1,0,Urban,1,Multichannel,Womens E-Mail,0
28178,5,1) $0 - $100,97.83,0,1,Surburban,0,Web,Mens E-Mail,0
51338,10,2) $100 - $200,147.01,1,0,Surburban,0,Web,Mens E-Mail,0
10083,1,1) $0 - $100,60.56,0,1,Surburban,0,Web,No E-Mail,0
11220,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
38856,10,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0
62326,2,1) $0 - $100,33.76,1,0,Surburban,0,Web,No E-Mail,0
15923,6,1) $0 - $100,36.77,1,0,Surburban,1,Phone,Mens E-Mail,0
31998,2,3) $200 - $350,324.92,1,0,Urban,0,Phone,No E-Mail,1
15480,6,"7) $1,000 +",1042.3,1,0,Rural,1,Web,No E-Mail,0
8777,9,3) $200 - $350,285.41,1,0,Urban,0,Multichannel,No E-Mail,0
62879,2,3) $200 - $350,279.56,1,1,Surburban,0,Web,Womens E-Mail,0
48459,11,2) $100 - $200,101.66,1,0,Urban,0,Web,Womens E-Mail,0
5052,1,4) $350 - $500,351.82,1,0,Surburban,0,Phone,Mens E-Mail,0
14393,8,3) $200 - $350,235.54,1,0,Urban,1,Phone,Womens E-Mail,0
31072,2,1) $0 - $100,96.77,0,1,Urban,1,Web,Womens E-Mail,0
12212,1,5) $500 - $750,742.87,1,1,Surburban,1,Phone,No E-Mail,1
53942,4,1) $0 - $100,37.41,0,1,Surburban,1,Phone,Womens E-Mail,0
32234,6,2) $100 - $200,153.63,1,0,Rural,0,Phone,No E-Mail,1
24122,12,4) $350 - $500,473.0,0,1,Urban,1,Phone,No E-Mail,0
